X,Y,OBJECTID,FILE_NUM,FILE_TYPE,ADDRESS,FILE_YEAR,DESCRIPTION,APPLICATION_ID
591287.3206,4800020.9915,17113,ZAH-21-013,Zoning Amendment,530 DUNDAS ST E,2021,To remove the holding provision from Block 20 of the subject lands in order for the developer to proceed with Phase 3 of the project including planning applications for Site Plan Approval to facilitate the development of the District Commercial Block.,
594248.2812,4789659.1911,17114,FC-20-150,Formal Consultation,589 CANNON ST E,2020,To convert an existing building to establish 8-10 multiple dwelling units.,
588233.2294,4778365.8478,17115,ZAH-21-016,Zoning Amendment,3311 HOMESTEAD DRIVE,2021,"To remove the Holding Provision from the Mixed Use Medium Density (C5 Exception 652) Zone. Related City File Nos.: DA-19-099; GL/A-20:92; 25T-202007 & 25CDM-202012 ",
583826.9573,4787654.7523,17116,DAER-21-048,Site Plan,DAER-21-048,2021,To demolish the existing single detached dwelling in order to facilitate the construction of a new two storey single family dwelling.,
600671.1396,4787690.2443,17117,FC-21-060,Formal Consultation,200 CENTENNIAL PKY N,2021,Demo existing retail bldg. for development of a 26-storey residential bldg. with aprox. 290 units. Lands to be severed from shopping centre. First of 4 phases of redevelopment. Includes a 4-storey above grade parking structure with 248 spaces. ,
590405.6455,4798098.7453,17118,ZAC-21-017,Zoning Amendment,265 MILL ST S,2021,"To change the zoning to allow a private school within the existing heritage bldg. Removal of some existing additions and the construct new ones. Includes an 800 m2 outdoor play area, modified access onto Mountain Brow Rd and 15 parking spaces",
597340.1346,4787816.2949,17119,FC-21-061,Formal Consultation,10 QUEENSTON RD,2021,To construct 2 commercial buildings being 250 m2 and 320 m2 in size with a total of 21 parking spaces.  A drive through is proposed at the rear and east side of the 250.0 m2 commercial bldg which is located in the southern portion of the property,
600743.5716,4787881.1288,17120,FC-21-062,Formal Consultation,2481 BARTON ST E,2021,To construct a 20-storey mixed use building with 215 residential dwelling units and 472.0 m2 of ground floor commercial. A parking structure with a combination of above ground and underground parking is proposed to accommodate 161 parking spaces,
584593.8889,4790914.1827,17121,FC-21-063,Formal Consultation,90 KING ST W,2021,To construct a covered outdoor rear yard commercial patio space within an existing paved open space area between existing buildings. ,
607333.3199,4787384.9119,17122,DA-21-061,Site Plan,42-54 LAKESHORE DR,2021,"To develop 28 vacant land condominium units for 27 single detached dwellings with 2 parking spaces each and 1 existing single detached dwelling that is to be retained, fronting onto a common element condominium road with 2 accesses onto Watershore Dr",
601996.8611,4787438.7198,17123,FC-21-069,Formal Consultation,2782 BARTON STREET E,2021,16 storey condo with 300 units and underground parking,
580105.7591,4780495.0625,17124,RHOPA-20-028,Official Plan Amendment,1276 SHAVER RD,2020,To change the designation of a portion of the subject lands in order to permit three single detached dwellings on three severed portions of the subject lands,
580321.0725,4780548.8552,17125,ZAR-20-045,Zoning Amendment,1276 SHAVER RD,2020,"To change the zoning on  portion of the subject lands in order to satisfy the conditions of severance applications AN/B-20:30,31 and 32 to permit single detached dwellings on the new lots created",
589199.933,4789736.4924,17126,SPA-19-177E,Site Plan,205 LONGWOOD RD S,2021,"File Extention. To construct a 4-storey 2,060 square metre GFA office building with 151 parking spaces.",
610564.7504,4785465.8777,17127,SPA-21-071,Site Plan,1378 SOUTH SERVICE RD,2021,"To change Building B2 from 1 building to 2 buildings. The combined GFA for the 2 new Buildings is the same as the originally approved GFA for Building B2 (9,410 sq. ft.). The same number of parking spaces is provided.",
581960.7539,4785382.6546,17128,MDA-21-070,Site Plan,59 WILSON ST W,2021,To construct a 30 metre steel monopole telecommunications tower as well as an equipment shelter,
590892.5207,4798974.8348,17129,PLC-21-005,Part Lot Control,112 SKINNER RD,2021,"To establish 88 semi-detached residential dwellings, along with 7 maintenance easements. ",
588137.2262,4778551.6402,17130,FC-21-078,Formal Consultation,3250 HOMESTEAD DR,2021,To develop a three storey multiple dwelling containing 40 residential units and 51 parking spaces,
581544.4474,4784457.9667,17131,FC-21-079,Formal Consultation,245 STADACONA AVE,2021,To legally recognize 2 existing accessory dwelling units within the existing single-family home. This will require a Zoning By-law Amendment as the proposed ‘triplex’ is not permitted within the Residential “R3” Zone.,
608747.3263,4785086.5942,17132,FC-21-080,Formal Consultation,255 LEWIS RD,2021,To create 4 lots and one block for a future collector road for the purpose of constructing a single detached dwelling on each lot.,
588140.8117,4779184.0822,17133,FC-21-077,Formal Consultation,3054 HOMESTEAD DR,2021,"To develop an industrial subdivision including 2 blocks and municipal righty of way. The proposed uses will include warehouses, offices and limited accessory commercial ground floor uses.",
576734.9913,4788157.7159,17134,MDA-21-076,Site Plan,1005 HWY 52,2021,Single Family Residence,
583917.8339,4787857.906,17135,DAER-21-078,Site Plan,777 MONTGOMERY DRIVE,2021,To demolish the existing split level single family dwelling in order to construct a new two storey single family dwelling,
602826.074,4786562.2046,17136,SC/B-19:30,Land Division,50 NORWICH RD,2019,To sever a portion of land for the development of one half of a semi--detached dwelling.,
602833.0871,4786559.707,17137,SC/B-19:31,Land Division,50 NORWICH RD,2019,To sever a portion of land for the development of one half of a semi--detached dwelling.,
609693.913,4784684.5829,17138,SC/B-19:33,Land Division,1296 HWY 8,2019,To sever a portion of land to be merged in title with 1298 HWY 8,
599268.7537,4791473.9474,17139,HM/B-21:16,Land Division,218 BEACH BLVD,2021,To permit the conveyance of a vacant parcel of land and to retain a vacant parcel of land. Both parcels are intended for residential purposes.,
594556.395,4789761.8928,17140,HM/B-21:20,Land Division,41 BEECHWOOD AVE,2021,"To permit the conveyance of a parcel of land known as 41 Beechwood Ave and to retain a parcel of land known as 43 Beechwood Ave, each containing 1/2 of an existing semi-detached dwelling",
581295.6732,4785000.8681,17141,DAER-19-083,Site Plan,126 CENTRAL DR,2019,"To construct a two-storey single detached dwelling with an attached double garage, having a building footprint of 195.73 SqM, in an Existing Residential (""ER"") Zone. The existing single detached dwelling is proposed to be demolished.",
598404.9636,4793021.5151,17142,DAB-19-164,Site Plan,758 BEACH BLVD,2019,Proposed two storey dwelling with two parking spots,
584215.4101,4780172.8501,17143,MDA-19-147,Site Plan,157 BUTTER RD E,2019,Proposed 47m self-support telecommunications tower with future co-location capacity and associated walk-in cabinet.,
593823.6997,4789120.2168,17144,PSR-18-125,Preliminary Site Plan Review,651-653 MAIN ST E,2018,To construct a three storey rear addition to accommodate 10 residential dwelling units. It is not known if the intent of the proposal is for the purposes of establishing a multiple dwelling or a residential care facility.,
587645.1168,4796902.302,17145,DA-21-103,Site Plan,5 MEDICORUM PL,2021,To develop a 1-storey manufacturing building with showroom and office. Four loading bays and 132 parking spaces.,
588016.8512,4787959.0037,17146,ZAC-20-009,Zoning Amendment,555 SANATORIUM RD,2020,To change from the Major Institutional (I3) Zone to a modified DE-2 (Multiple Dwellings) District in order to permit the adaptive reuse of the existing three storey medical building for 23 residential units.,
588016.8512,4787967.2928,17147,UHOPA-20-004,Official Plan Amendment,555 SANATORIUM RD,2020,"To redesignate a portion of the lands from Institutional to Neighbourhoods in order to permit a stand alone, medium density residential use.",
587926.6813,4790742.9768,17148,SPA-20-042,Site Plan,1280 MAIN ST W,2020,To construct a nine storey expansion to the DeGroote School of Business at McMaster University.,
587297.5567,4796807.356,17149,FC-20-046,Formal Consultation,566 HWY 6,2020,To construct an industrial subdivision of 9 lots and 2 new municipal roads (connecting to Medicorum Pl) with no access off Highway No. 6. Phase 1 to be the development of Lot 9 that will accommodate 2 hotels with associated parking and loading.,
587651.1335,4784550.7875,17150,FC-20-039,Formal Consultation,603 AND 613 RYMAL RD W,2020,To demolish the two existing detached dwelling to allow for the consolidated development of 24 two storey block townhouses.,
607925.5178,4786039.7716,17151,ZAH-20-023,Zoning Amendment,967 ARVIN AVE,2020,"To lift the ""H"" Holding Provision as established under By-law No. 10-128, from lands known as 967 Arvin Avenue, in order to permit future development of the subject lands for employment uses.",
594655.2449,4783092.9407,17152,SPA-20-113,Site Plan,190 HEMPSTEAD DR,2020,To construct a one-storey 575 square metre addition to the existing manufacturing operation,
580278.972,4783349.0997,17153,FC-20-146,Formal Consultation,487 SHAVER RD,2020,To redevelop the property into 44 stacked townhouse units within 3 buildings.,
602573.321,4788239.7905,17154,FC-20-145,Formal Consultation,144 SOUTH SERVICE RD,2020,To develop a 40-metre lattice tri-pole telecommunication structure,
592557.7488,4788348.2674,17155,DA-20-132,Site Plan,370 CONCESSION ST,2020,To develop three street townhouses with one garage parking space and one driveway parking space each.,
599391.0284,4791441.305,17156,DAB-21-041,Site Plan,207 BEACH BLVD,2021,To demolish the existing two storey single detached dwelling and construct a new two storey single detached dwelling,
585695.9768,4784179.3963,17157,FC-21-052,Formal Consultation,826 GARNER RD E,2021,"To establish a 22,000 m2 outdoor storage area at the rear of the subject property for recreational vehicles, boats, sea containers and personal (noncommercial) trailers on a temporary basis. ",
590785.5662,4789221.5387,17158,MDA-21-042,Site Plan,184-186 MARKLAND ST,2021,Retrofit current structure to allow a maximum of 6 residential units.,
589102.6004,4785023.2289,17159,FC-21-108,Formal Consultation,305 STONE CHURCH RD W,2021,"To develop 34 single detached dwellings, 73 street townhouse dwellings, 95 Condominium block townhouses and a stormwater management pond within a proposed Draft Plan of Plan of Subdivision.",
593854.62,4781134.7341,17160,DA-20-002E,Site Plan,720 NEBO RD,2021,"DA-20-002 File Extension - to construct a 576 SqM building for a contractor's establishment, including vehicle maintenance facilities, storage, etc",
591629.9495,4783837.2583,17161,ZAC-21-023,Zoning Amendment,1540 UPPER WENTWORTH STREET,2021,"To change zoning from the ""RT-20"" (Townhouse - Maisonette) to a modified ""E-2"" (Multiple Dwellings) to allow for the demolition of 2 blocks of existing townhouses for the development of an 8-storey, 126-unit multiple dwelling for affordable housing",
589794.8658,4784837.0152,17162,FC-21-109,Formal Consultation,1050 WEST 5TH STREET,2021,"To construct a townhouse development with 8 units, 2 parking spaces per unit and 3 visitor parking spaces including 1 accessible parking space.",
577317.1586,4790817.9812,17163,MDA-21-098,Site Plan,1211 2ND CON RD W,2021,"To construct a 136.3 square metre club storage building, accessory to the existing golf course.",
592082.0873,4790233.3208,17164,DA-21-097,Site Plan,41 WILSON ST,2021,"To construct a mixed use building consisting of three, 30 storey towers above a four to seven storey base building.  A total of 908 dwelling units, 1,784 sqm of retail space and 505 parking spaces are proposed.",
596051.7416,4781979.2399,17165,25CDM-202112,Condominium,1809-1821 RYMAL RD E,2021,"The proposed Draft Plan of Common Element Condominium consists of a private road netwoek, sidewalks, 36 visitor parking spaces and amenity space. The condominium will suppoer 145 residential units.",
591429.3542,4800212.0585,17166,DA-21-011,Site Plan,585 SKINNER RD,2021,"To construct a new gas station with 6 fueling stations, convenience store, drive-through restaurant, and a stand-alone drive-through car wash building.  Includes 21 parking spaces with 1 loading area. Site access via Skinner Rd and Dundas St E.",
